Emily Dickinson's poems : as she preserved them , edited by Cristanne Miller.,,2016,"Dickinson, Emily--1830-1886; Dickinson, Emily,--1830-1886--Criticism and interpretation.; Dickinson, Emily,--1830-1886--Manuscripts.; Dickinson, Emily,--1830-1886; Poetry--Editing.; Poetry.; Criticism, interpretation, etc.; Manuscripts.; Poetry"
Private wrongs , Arthur Ripstein.,,2016,Torts--Philosophy.; Damages--Philosophy.; Liability (Law)--Philosophy.
Nothing ever dies : Vietnam and the memory of war , Viet Thanh Nguyen.,,2016,"Vietnam War, 1961-1975--Social aspects.; Vietnam War, 1961-1975--Art and the war.; War and society.; Art and war.; Vietnam War (1961-1975); Art and war; Identity (Psychology) in art.; Memory--Sociological aspects.; Social aspects.; War and society; 1961 - 1975; Art."
"topological imagination : spheres, edges, and islands ", Angus Fletcher.,,2016,"Topology.; Art and science.; Knowledge, Theory of.; Mathematics--Philosophy.; Topology"
Uyghur Nation : Reform and Revolution on the Russia-China Frontier , David Brophy.,,2016,Uighur (Turkic people)--History.; Uighur (Turkic people)--Ethnic identity.; Uighur (Turkic people)--Politics and government.; Xinjiang Uygur Zizhiqu (China)--Ethnic relations--History.; China--Boundaries--Russia (Federation); Russia (Federation)--Boundaries--China.
History and presence , Robert A. Orsi.,,2016,"Catholic Church--Prayers and devotions.; Catholic Church--Doctrines--History.; Lord's Supper--Real presence.; Catholics--Religious life--United States--Case studies.; Catholic Church.; Catholics--Religious life.; Lord's Supper--Real presence; Theology, Doctrinal; United States; Case studies.; History.; Prayers and devotions."
banjo : America's African instrument , Laurent Dubois.,,2016,"Banjo--History.; Banjo music--History and criticism.; African Americans--Music--History and criticism.; Music--Social aspects--United States.; Music--United States--History and criticism.; African Americans--Music.; Banjo.; Banjo music; Music; Music--Social aspects.; United States; Criticism, interpretation, etc.; History."
"Afro-Latin America : Black Lives, 1600-2000 ", George Reid Andrews.,,2016,Blacks--Latin America.; Blacks--Race identity--Latin America.; Racism--Latin America.; Racially mixed people--Latin America.; Latin America--Race relations.; Blacks; Blacks--Race identity; Race relations; Racially mixed people.; Racism.; Latin America
What works : gender equality by design , Iris Bohnet.,,2016,Gender mainstreaming; Egalite_ des chances.; Discrimination sexuelle.; Lieu de travail.; Politique de l'entreprise.; Gender mainstreaming.; Organizational behavior.; Sex discrimination in employment.; Gender Mainstreaming; Organisationswandel; Könsdiskriminering på arbetsmarknaden.; Jämställdhetsintegrering.; Organisationspsykologi.; Mångfald på arbetsplatsen.; Lavoratrici--Pari opportunità.ects.; 
Our divine double , Charles M. Stang.,,2016,"Self (Philosophy)--Middle East.; Twins--Mythology--Middle East.; Mysticism--History--Early church, ca. 30-600.; Mysticism--Early church; Philosophy, Ancient.; Self (Philosophy); Twins--Mythology.; Twins--Religious aspects.; Middle East; 30 - 600; History."
seven pillars of statistical wisdom , Stephen M. Stigler.,,2016,Statistics--History; Mathematical statistics--History.; Mathematical statistics.; Statistics; History.
Felicity , Mary Oliver.,,2016,American poetry--20th century.; American poetry--21st century.; Love poetry; Love poetry.
Silk Roads : a new history of the world , Peter Frankopan.,First US edition.,2016,Silk Road--History.; Trade routes--History.; East and West--History.; Imperialism--History; Culture conflict--History.; Acculturation--History.; HISTORY / World.; HISTORY / Civilization.; TRAVEL / Asia / China.; Acculturation; Culture conflict.; East and West; Imperialism; Trade routes.; World history.; Asia--Silk Road; History.
Deep work : rules for focused success in a distracted world , Cal Newport.,First Edition.,2016,BUSINESS & ECONOMICS / Time Management.; Distraction.; Success.; Cognition.; Distraction (Psychology); Mental work.; Success in business.; Achievement; Attention; Cognition; Commerce; Thinking; Digitalisierung; Aufmerksamkeit; Wettbewerb; Fähigkeit; Erfolg
Seven brief lessons on physics , Carlo Rovelli ; translated by Simon Carnell and Erica Segre.,First American edition.,2016,Physics--Popular works.; Physics--History--20th century.; Physics; History.; Popular works.
everyone culture : becoming a deliberately developmental organization ," Robert Kegan and Lisa Laskow Lahey ; with Matthew L. Miller, Andy Fleming, Deborah Helsing.",,2016,BUSINESS & ECONOMICS / Workplace Culture.; BUSINESS & ECONOMICS / Human Resources & Personnel Management.; BUSINESS & ECONOMICS / Management.; Career development.; Corporate culture.; Organizational behavior.; Organizational change.; Organizational effectiveness.
Rebuilding the American city : design and strategy for the 21st century core , David Gamble and Patty Heyda.,,2016,City planning--United States; Urban policy--United States.; City planning.; Urban policy.; United States
Fossil capital : the rise of steam-power and the roots of global warming , Andreas Malm.,,2016,Industries--Energy consumption--History--Great Britain--19th century.; Industrial revolution--Environmental aspects--Great Britain.; Steam-engines--Great Britain--History--19th century.; Fossil fuels--Economic aspects--History.; Energy policy--Environmental aspects--History.; Global warming--History.; Climatic changes--History.; POLITICAL SCIENCE / Public Policy / Environmental Policy.; BUSINESS & ECONOMICS / Environmental Economics.; Storbritannien.; Industri.; Industriella revolutionen--miljöaspekter.; Energiförbrukning.; Ångmaskiner.; Ångteknik.; Fossila bränslen--ekonomiska aspekter.; Energipolitik--miljöaspekter.; Miljöpolitik.; Global uppvärmning.; Klimatförändringar.; Historia.; 1800-talet
In other words , Jhumpa Lahiri ; translated from the Italian by Ann Goldstein.,First edition.,2016,"Lahiri, Jhumpa--Travel.; BIOGRAPHY & AUTOBIOGRAPHY / Personal Memoirs.; FOREIGN LANGUAGE STUDY / Italian.; TRAVEL / Europe / Italy.; Lahiri, Jhumpa; Interlanguage (Language learning); Travel; Rome (Italy)--Biography.; Biography.; Autobiographies.; Travel writing."
lonely city : adventures in the art of being alone , Olivia Laing.,First U.S. edition.,2016,"Loneliness; Cities; ART--General.; BIOGRAPHY & AUTOBIOGRAPHY--Artists, Architects, Photographers.; City and town life--Psychological aspects.; Loneliness.; Artists--Psychology.; Biography; Popular Work"
Hidden bodies : a novel , Caroline Kepnes.,First Emily Bestler Books/Atria Books hardcover edition.,2016,Missing persons--Fiction.; Serial murderers--Fiction.; Los Angeles (Calif.)--Fiction.; Thrillers (Fiction); Fiction.; Novels.; Suspense fiction.; Romantic suspense fiction.
"Pandemic : tracking contagions, from cholera to ebola and beyond ", Sonia Shah.,,2016,"Public Health Surveillance; Communicable Diseases--epidemiology; Pandemics--history; Communicable Diseases--history; Communicable diseases--Epidemiology--History.; SOCIAL SCIENCE / Disease & Health Issues.; SCIENCE / Life Sciences / Human Anatomy & Physiology.; MEDICAL / Infectious Diseases.; Communicable diseases--Epidemiology.; Public health surveillance.; History, Modern 1601-; Pandemics; History."
great East Asian war and the birth of the Korean nation ," JaHyun Kim Haboush ; edited by William J. Haboush and Jisoo M. Kim with Sixiang Wang, Hwisang Cho, and Ksenia Chizhova-Kim.",,2016,"Korea--History--Japanese Invasions, 1592-1598.; Korea--History--Influence.--Japanese Invasions, 1592-1598; Korea--History--Manchu Invasions, 1627-1637.; Nationalism--Korea--History--16th century.; Nationalism--Korea--History--17th century.; War and society--Korea--History--16th century.; War and society--Korea--History--17th century.; East Asia--History, Military--16th century.; East Asia--History, Military--17th century.; Japanese Invasions of Korea (1592-1598); Manchu Invasions of Korea (1627-1637); Influence (Literary, artistic, etc.); Nationalism.; War and society; East Asia; Korea; 1500 - 1699; History.; Military history."
What is a world? : on postcolonial literature as world literature , Pheng Cheah.,,2016,"Literature and society.; Literature, Modern--History and criticism.; Literature and globalization.; Literature and society; Literature, Modern.; Postcolonialism.; Postkolonialism.; Litteratur och samhälle.; Litteratur och globalisering.; Litteratur--historia.; Criticism, interpretation, etc."
Dark territory : the secret history of cyber war , Fred Kaplan.,First Simon & Schuster hardcover edition.,2016,Cyberspace operations (Military science)--United States--History.; Cyberterrorism--United States--Prevention--History.; TECHNOLOGY & ENGINEERING / Military Science.; COMPUTERS / Security / Viruses.; HISTORY / Military / General.; Cyberterrorism--Prevention; United States; History.
"Imbeciles : the Supreme Court, American eugenics, and the sterilization of Carrie Buck ", Adam Cohen.,,2016,"Buck, Carrie,--1906-1983--Trials, litigation, etc.; Involuntary sterilization--Law and legislation--United States.; Eugenics--Law and legislation--United States.; Involuntary sterilization--Law and legislation--Virginia.; HISTORY / United States / 20th Century.; LAW / Legal History.; LAW / Civil Rights.; Buck, Carrie,--1906-1983.; Eugenics--Law and legislation.; Involuntary sterilization--Law and legislation.; Trials; Virginia; Buck v. Bell, 274 U.S. 200 (1927); State Colony for Epileptics and Feeble-Minded (Va.)--History.; Sterilization, Involuntary--legislation & jurisprudence--United States.; Eugenics--history--United States.; Eugenics--legislation & jurisprudence--United States.; History, 20th Century--United States.; Sterilization, Involuntary--history--United States.; United States; Trials, litigation, etc.; History.; Biographies."
American amnesia : how the war on government led us to forget what made America prosper , Jacob S. Hacker and Paul Pierson.,First Simon & Schuster hardcover edition.,2016,"United States--Economic policy--2009-; United States--Economic conditions--2009-; Government, Resistance to--United States--History--21st century.; History."
"We love you, Charlie Freeman : a novel ", by Kaitlyn Greenidge.,First edition.,2016,Families--Massachusetts--Fiction.; Sign language--Fiction.; Families.; Sign language.; Massachusetts; Massachusetts--Fiction.; Fiction.; Psychological fiction.; Domestic fiction.
"Listen, liberal, or, What ever happened to the party of the people? ", Thomas Frank.,First edition.,2016,"Liberalism--United States.; Politics, Practical--United States.; Elite (Social sciences)--Political activity--United States.; Political culture--United States.; POLITICAL SCIENCE--Political Process--Political Parties.; POLITICAL SCIENCE--Political Ideologies--Conservatism & Liberalism.; Democratic Party (U.S.); Elite (Social sciences)--Political activity; Liberalism.; Political culture; Politics, Practical; United States; Democratic Party--USA; Umschulungswerkstätten für Siedler und Auswanderer--Bitterfeld; Liberalismus; Elite"
economic history of China : from antiquity to the nineteenth century ," Richard von Glahn, University of California, Los Angeles.",,2016,China--Economic conditions--To 1644.; China--Economic conditions--1644-1912; Economic history; Wirtschaft; Wirtschaftsentwicklung; Bevölkerungsentwicklung.; Seidenhandel.; China; To 1912; Geschiedenis (vorm)
